"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45512624376.4468;2;0;64;79;;;;;;;;;"08.08.2024 14:59:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512625047.5579;2;1;64;79;;;;;;;;;"08.08.2024 15:00:04";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512625059.1319;2;0;64;79;;;;;;;;;"08.08.2024 15:00:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512626228.1134;2;1;64;79;;;;;;;;;"08.08.2024 15:01:46";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512626239.6875;2;0;64;79;;;;;;;;;"08.08.2024 15:01:47";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512628485.0579;2;1;64;79;;;;;;;;;"08.08.2024 15:05:01";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512628496.6319;2;0;64;79;;;;;;;;;"08.08.2024 15:05:02";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512628623.9468;2;1;64;79;;;;;;;;;"08.08.2024 15:05:13";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512628635.5208;2;0;64;79;;;;;;;;;"08.08.2024 15:05:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512630521.9097;2;1;64;79;;;;;;;;;"08.08.2024 15:07:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512630533.669;2;0;64;79;;;;;;;;;"08.08.2024 15:07:58";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512630984.8727;2;1;64;79;;;;;;;;;"08.08.2024 15:08:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512630996.6319;2;0;64;79;;;;;;;;;"08.08.2024 15:08:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631216.3542;2;1;64;79;;;;;;;;;"08.08.2024 15:08:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631228.1134;2;0;64;79;;;;;;;;;"08.08.2024 15:08:58";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631343.669;2;1;64;79;;;;;;;;;"08.08.2024 15:09:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631355.2431;2;0;64;79;;;;;;;;;"08.08.2024 15:09:09";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631459.4097;2;1;64;79;;;;;;;;;"08.08.2024 15:09:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512631470.9838;2;0;64;79;;;;;;;;;"08.08.2024 15:09:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632281.169;2;1;64;79;;;;;;;;;"08.08.2024 15:10:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632292.7431;2;0;64;79;;;;;;;;;"08.08.2024 15:10:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632408.4838;2;1;64;79;;;;;;;;;"08.08.2024 15:10:40";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632419.8843;2;0;64;79;;;;;;;;;"08.08.2024 15:10:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632628.2176;2;1;64;79;;;;;;;;;"08.08.2024 15:10:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512632651.5394;2;0;64;79;;;;;;;;;"08.08.2024 15:11:01";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512634896.7361;2;1;64;79;;;;;;;;;"08.08.2024 15:14:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512634908.3102;2;0;64;79;;;;;;;;;"08.08.2024 15:14:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512636424.3287;2;1;64;79;;;;;;;;;"08.08.2024 15:16:27";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512636447.662;2;0;64;79;;;;;;;;;"08.08.2024 15:16:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512636679.1435;2;1;64;79;;;;;;;;;"08.08.2024 15:16:49";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512636690.5324;2;0;64;79;;;;;;;;;"08.08.2024 15:16:50";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512638090.9954;2;1;64;79;;;;;;;;;"08.08.2024 15:18:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512638102.5694;2;0;64;79;;;;;;;;;"08.08.2024 15:18:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512641146.3657;2;1;64;79;;;;;;;;;"08.08.2024 15:23:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512641158.125;2;0;64;79;;;;;;;;;"08.08.2024 15:23:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512642338.4954;2;1;64;79;;;;;;;;;"08.08.2024 15:24:58";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512642350.0695;2;0;64;79;;;;;;;;;"08.08.2024 15:24:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512642855.5324;2;6;64;79;;;;;;;;;"08.08.2024 15:25:43";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512643542.3843;2;1;64;79;;;;;;;;;"08.08.2024 15:26:42";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512643553.7732;2;0;64;79;;;;;;;;;"08.08.2024 15:26:43";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512643785.081;2;1;64;79;;;;;;;;;"08.08.2024 15:27:03";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512643796.6551;2;0;64;79;;;;;;;;;"08.08.2024 15:27:04";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512647083.8657;2;1;64;79;;;;;;;;;"08.08.2024 15:31:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512647095.2662;2;0;64;79;;;;;;;;;"08.08.2024 15:31:49";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512648692.3032;2;1;64;79;;;;;;;;;"08.08.2024 15:34:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512648704.0625;2;0;64;79;;;;;;;;;"08.08.2024 15:34:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512649421.4699;2;1;64;79;;;;;;;;;"08.08.2024 15:35:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512649433.044;2;0;64;79;;;;;;;;;"08.08.2024 15:35:11";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512650474.7107;2;1;64;79;;;;;;;;;"08.08.2024 15:36:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512650486.2847;2;0;64;79;;;;;;;;;"08.08.2024 15:36:42";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512650845.081;2;1;64;79;;;;;;;;;"08.08.2024 15:37:13";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512650856.8403;2;0;64;79;;;;;;;;;"08.08.2024 15:37:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512655844.9074;2;1;64;79;;;;;;;;;"08.08.2024 15:44:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512655856.4815;2;0;64;79;;;;;;;;;"08.08.2024 15:44:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512656423.4259;2;1;64;79;;;;;;;;;"08.08.2024 15:45:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512656435.1852;2;0;64;79;;;;;;;;;"08.08.2024 15:45:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512657245.1852;2;1;64;79;;;;;;;;;"08.08.2024 15:46:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512657256.7593;2;0;64;79;;;;;;;;;"08.08.2024 15:46:27";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512658668.7963;2;1;64;79;;;;;;;;;"08.08.2024 15:48:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512658680.3704;2;0;64;79;;;;;;;;;"08.08.2024 15:48:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512660057.5;2;1;64;79;;;;;;;;;"08.08.2024 15:50:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512660069.2593;2;0;64;79;;;;;;;;;"08.08.2024 15:50:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512660312.1296;2;1;64;79;;;;;;;;;"08.08.2024 15:50:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512660323.8889;2;0;64;79;;;;;;;;;"08.08.2024 15:50:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512661504.2593;2;1;64;79;;;;;;;;;"08.08.2024 15:52:34";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512661516.0185;2;0;64;79;;;;;;;;;"08.08.2024 15:52:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512661747.3148;2;1;64;79;;;;;;;;;"08.08.2024 15:52:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512661759.0741;2;0;64;79;;;;;;;;;"08.08.2024 15:52:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512662210.2778;2;1;64;79;;;;;;;;;"08.08.2024 15:53:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512662233.4259;2;0;64;79;;;;;;;;;"08.08.2024 15:53:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512662927.8704;2;1;64;79;;;;;;;;;"08.08.2024 15:54:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512662939.6296;2;0;64;79;;;;;;;;;"08.08.2024 15:54:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512664120;2;1;64;79;;;;;;;;;"08.08.2024 15:56:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512664131.5741;2;0;64;79;;;;;;;;;"08.08.2024 15:56:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666249.456;2;1;64;79;;;;;;;;;"08.08.2024 15:59:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666261.0301;2;0;64;79;;;;;;;;;"08.08.2024 15:59:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666724.1667;2;1;64;79;;;;;;;;;"08.08.2024 16:00:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666735.5671;2;0;64;79;;;;;;;;;"08.08.2024 16:00:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666955.4745;2;1;64;79;;;;;;;;;"08.08.2024 16:00:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512666967.2222;2;0;64;79;;;;;;;;;"08.08.2024 16:00:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512668842.2222;2;1;64;79;;;;;;;;;"08.08.2024 16:03:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512668865.3704;2;0;64;79;;;;;;;;;"08.08.2024 16:03:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512669085.1042;2;1;64;79;;;;;;;;;"08.08.2024 16:03:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512669096.4931;2;0;64;79;;;;;;;;;"08.08.2024 16:03:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512669802.5116;2;1;64;79;;;;;;;;;"08.08.2024 16:04:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512669814.0857;2;0;64;79;;;;;;;;;"08.08.2024 16:04:32";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512670277.2338;2;1;64;79;;;;;;;;;"08.08.2024 16:05:12";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512670288.6227;2;0;64;79;;;;;;;;;"08.08.2024 16:05:13";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512670508.7153;2;1;64;79;;;;;;;;;"08.08.2024 16:05:32";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512670531.8634;2;0;64;79;;;;;;;;;"08.08.2024 16:05:34";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512671457.7894;2;1;64;79;;;;;;;;;"08.08.2024 16:06:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512671469.3634;2;0;64;79;;;;;;;;;"08.08.2024 16:06:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512673343.9931;2;1;64;79;;;;;;;;;"08.08.2024 16:09:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512673367.1412;2;0;64;79;;;;;;;;;"08.08.2024 16:09:39";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512673563.9005;2;1;64;79;;;;;;;;;"08.08.2024 16:09:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512673575.4745;2;0;64;79;;;;;;;;;"08.08.2024 16:09:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512674177.3264;2;1;64;79;;;;;;;;;"08.08.2024 16:10:49";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512674189.0856;2;0;64;79;;;;;;;;;"08.08.2024 16:10:50";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512674767.7894;2;1;64;79;;;;;;;;;"08.08.2024 16:11:40";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512674779.1782;2;0;64;79;;;;;;;;;"08.08.2024 16:11:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512675242.1412;2;1;64;79;;;;;;;;;"08.08.2024 16:12:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512675253.9005;2;0;64;79;;;;;;;;;"08.08.2024 16:12:22";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676075.4745;2;1;64;79;;;;;;;;;"08.08.2024 16:13:33";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676087.0486;2;0;64;79;;;;;;;;;"08.08.2024 16:13:34";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676561.5856;2;1;64;79;;;;;;;;;"08.08.2024 16:14:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676573.1597;2;0;64;79;;;;;;;;;"08.08.2024 16:14:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676665.7523;2;1;64;79;;;;;;;;;"08.08.2024 16:14:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512676677.3264;2;0;64;79;;;;;;;;;"08.08.2024 16:14:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512679964.1898;2;1;64;79;;;;;;;;;"08.08.2024 16:19:09";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512679975.5787;2;0;64;79;;;;;;;;;"08.08.2024 16:19:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512680207.2454;2;1;64;79;;;;;;;;;"08.08.2024 16:19:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512680218.8194;2;0;64;79;;;;;;;;;"08.08.2024 16:19:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681503.5417;2;1;64;79;;;;;;;;;"08.08.2024 16:21:22";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681514.9306;2;0;64;79;;;;;;;;;"08.08.2024 16:21:23";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681746.412;2;1;64;79;;;;;;;;;"08.08.2024 16:21:43";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681757.9861;2;0;64;79;;;;;;;;;"08.08.2024 16:21:44";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681850.7639;2;1;64;79;;;;;;;;;"08.08.2024 16:21:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512681862.338;2;0;64;79;;;;;;;;;"08.08.2024 16:21:53";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512682105.5671;2;1;64;79;;;;;;;;;"08.08.2024 16:22:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512682128.7153;2;0;64;79;;;;;;;;;"08.08.2024 16:22:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512683864.6528;2;1;64;79;;;;;;;;;"08.08.2024 16:24:46";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512683887.9745;2;0;64;79;;;;;;;;;"08.08.2024 16:24:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512685045.0231;2;1;64;79;;;;;;;;;"08.08.2024 16:26:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512685056.5972;2;0;64;79;;;;;;;;;"08.08.2024 16:26:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512686827.257;2;1;64;79;;;;;;;;;"08.08.2024 16:29:02";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512686838.831;2;0;64;79;;;;;;;;;"08.08.2024 16:29:03";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512695125.4977;2;1;64;79;;;;;;;;;"08.08.2024 16:40:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512695137.2569;2;0;64;79;;;;;;;;;"08.08.2024 16:41:00";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512696757.2685;2;1;64;79;;;;;;;;;"08.08.2024 16:43:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512696769.0162;2;0;64;79;;;;;;;;;"08.08.2024 16:43:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512697486.6088;2;1;64;79;;;;;;;;;"08.08.2024 16:44:23";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512697498.0093;2;0;64;79;;;;;;;;;"08.08.2024 16:44:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512700322.0833;2;1;64;79;;;;;;;;;"08.08.2024 16:48:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512700345.0463;2;0;64;79;;;;;;;;;"08.08.2024 16:48:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512701340.6019;2;1;64;79;;;;;;;;;"08.08.2024 16:49:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512701351.9907;2;0;64;79;;;;;;;;;"08.08.2024 16:49:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706236.0648;2;1;64;79;;;;;;;;;"08.08.2024 16:56:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706247.8241;2;0;64;79;;;;;;;;;"08.08.2024 16:57:00";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706479.3056;2;1;64;79;;;;;;;;;"08.08.2024 16:57:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706490.5208;2;0;64;79;;;;;;;;;"08.08.2024 16:57:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706722.1759;2;1;64;79;;;;;;;;;"08.08.2024 16:57:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512706733.75;2;0;64;79;;;;;;;;;"08.08.2024 16:57:42";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512707902.7315;2;1;64;79;;;;;;;;;"08.08.2024 16:59:23";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512707914.4907;2;0;64;79;;;;;;;;;"08.08.2024 16:59:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512708851.8056;2;1;64;79;;;;;;;;;"08.08.2024 17:00:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512708863.3796;2;0;64;79;;;;;;;;;"08.08.2024 17:00:46";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512712404.8727;2;1;64;79;;;;;;;;;"08.08.2024 17:05:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512712416.2616;2;0;64;79;;;;;;;;;"08.08.2024 17:05:53";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512715471.8171;2;1;64;79;;;;;;;;;"08.08.2024 17:10:17";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512715483.3912;2;0;64;79;;;;;;;;;"08.08.2024 17:10:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512716189.4097;2;1;64;79;;;;;;;;;"08.08.2024 17:11:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512716200.9838;2;0;64;79;;;;;;;;;"08.08.2024 17:11:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512718550.5208;2;1;64;79;;;;;;;;;"08.08.2024 17:14:43";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512718573.4954;2;0;64;79;;;;;;;;;"08.08.2024 17:14:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512719048.206;2;1;64;79;;;;;;;;;"08.08.2024 17:15:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512719059.6065;2;0;64;79;;;;;;;;;"08.08.2024 17:15:27";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512719730.9028;2;1;64;79;;;;;;;;;"08.08.2024 17:16:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512719742.2917;2;0;64;79;;;;;;;;;"08.08.2024 17:16:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720205.4398;2;1;64;79;;;;;;;;;"08.08.2024 17:17:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720217.0139;2;0;64;79;;;;;;;;;"08.08.2024 17:17:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720425.3472;2;1;64;79;;;;;;;;;"08.08.2024 17:17:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720436.9213;2;0;64;79;;;;;;;;;"08.08.2024 17:17:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720564.2361;2;1;64;79;;;;;;;;;"08.08.2024 17:17:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512720575.8102;2;0;64;79;;;;;;;;;"08.08.2024 17:17:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512721281.6435;2;1;64;79;;;;;;;;;"08.08.2024 17:18:39";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512721293.4028;2;0;64;79;;;;;;;;;"08.08.2024 17:18:40";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512726119.4213;2;1;64;79;;;;;;;;;"08.08.2024 17:25:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512726131.3657;2;0;64;79;;;;;;;;;"08.08.2024 17:25:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512726906.4583;2;1;64;79;;;;;;;;;"08.08.2024 17:26:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512726929.6065;2;0;64;79;;;;;;;;;"08.08.2024 17:26:47";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512727299.9769;2;1;64;79;;;;;;;;;"08.08.2024 17:27:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512727311.7361;2;0;64;79;;;;;;;;;"08.08.2024 17:27:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512729672.662;2;1;64;79;;;;;;;;;"08.08.2024 17:30:44";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45512729684.2361;2;0;64;79;;;;;;;;;"08.08.2024 17:30:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
